career_cluster,sub_cluster,code,occupation,url
Advanced Manufacturing; Management & Entrepreneurship,Safety & Quality Assurance; Regulation,19-5011.00,Occupational Health and Safety Specialists,https://www.onetonline.org/link/summary/19-5011.00
Advanced Manufacturing; Management & Entrepreneurship,Safety & Quality Assurance; Regulation,19-5012.00,Occupational Health and Safety Technicians,https://www.onetonline.org/link/summary/19-5012.00
Advanced Manufacturing; Marketing & Sales,Industrial Machinery; Retail & Customer Experience,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",https://www.onetonline.org/link/summary/49-2011.00
Construction,Architecture & Civil Engineering,17-1011.00,"Architects, Except Landscape and Naval",https://www.onetonline.org/link/summary/17-1011.00
Construction,Architecture & Civil Engineering,17-3011.00,Architectural and Civil Drafters,https://www.onetonline.org/link/summary/17-3011.00
Construction,Architecture & Civil Engineering,17-1012.00,Landscape Architects,https://www.onetonline.org/link/summary/17-1012.00
Construction,Construction Planning & Development,13-1051.00,Cost Estimators,https://www.onetonline.org/link/summary/13-1051.00
Construction,Equipment Operation & Maintenance,49-9043.00,"Maintenance Workers, Machinery",https://www.onetonline.org/link/summary/49-9043.00
Construction,Equipment Operation & Maintenance,47-2073.00,Operating Engineers and Other Construction Equipment Operators,https://www.onetonline.org/link/summary/47-2073.00
Construction,Equipment Operation & Maintenance,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",https://www.onetonline.org/link/summary/47-2071.00
Construction,Equipment Operation & Maintenance,47-2072.00,Pile Driver Operators,https://www.onetonline.org/link/summary/47-2072.00
Construction,Skilled Trades,47-2011.00,Boilermakers,https://www.onetonline.org/link/summary/47-2011.00
Construction,Skilled Trades,47-2021.00,Brickmasons and Blockmasons,https://www.onetonline.org/link/summary/47-2021.00
Construction,Skilled Trades,47-2031.00,Carpenters,https://www.onetonline.org/link/summary/47-2031.00
Construction,Skilled Trades,47-2041.00,Carpet Installers,https://www.onetonline.org/link/summary/47-2041.00
Construction,Skilled Trades,47-2051.00,Cement Masons and Concrete Finishers,https://www.onetonline.org/link/summary/47-2051.00
Construction,Skilled Trades,47-4099.00,"Construction and Related Workers, All Other",https://www.onetonline.org/link/summary/47-4099.00
Construction,Skilled Trades,47-2061.00,Construction Laborers,https://www.onetonline.org/link/summary/47-2061.00
Construction,Skilled Trades,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",https://www.onetonline.org/link/summary/49-9012.00
Construction,Skilled Trades,47-2081.00,Drywall and Ceiling Tile Installers,https://www.onetonline.org/link/summary/47-2081.00
Construction,Skilled Trades,51-2022.00,Electrical and Electronic Equipment Assemblers,https://www.onetonline.org/link/summary/51-2022.00
Construction,Skilled Trades,47-2111.00,Electricians,https://www.onetonline.org/link/summary/47-2111.00
Construction,Skilled Trades,51-2023.00,Electromechanical Equipment Assemblers,https://www.onetonline.org/link/summary/51-2023.00
Construction,Skilled Trades,47-4021.00,Elevator and Escalator Installers and Repairers,https://www.onetonline.org/link/summary/47-4021.00
Construction,Skilled Trades,47-4031.00,Fence Erectors,https://www.onetonline.org/link/summary/47-4031.00
Construction,Skilled Trades,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",https://www.onetonline.org/link/summary/47-2042.00
Construction,Skilled Trades,47-2043.00,Floor Sanders and Finishers,https://www.onetonline.org/link/summary/47-2043.00
Construction,Skilled Trades,47-2121.00,Glaziers,https://www.onetonline.org/link/summary/47-2121.00
Construction,Skilled Trades,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",https://www.onetonline.org/link/summary/49-9021.00
Construction,Skilled Trades,47-3019.00,"Helpers, Construction Trades, All Other",https://www.onetonline.org/link/summary/47-3019.00
Construction,Skilled Trades,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",https://www.onetonline.org/link/summary/47-3011.00
Construction,Skilled Trades,47-3012.00,Helpers--Carpenters,https://www.onetonline.org/link/summary/47-3012.00
Construction,Skilled Trades,47-3013.00,Helpers--Electricians,https://www.onetonline.org/link/summary/47-3013.00
Construction,Skilled Trades,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",https://www.onetonline.org/link/summary/49-9098.00
Construction,Skilled Trades,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",https://www.onetonline.org/link/summary/47-3014.00
Construction,Skilled Trades,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",https://www.onetonline.org/link/summary/47-3015.00
Construction,Skilled Trades,47-3016.00,Helpers--Roofers,https://www.onetonline.org/link/summary/47-3016.00
Construction,Skilled Trades,49-9031.00,Home Appliance Repairers,https://www.onetonline.org/link/summary/49-9031.00
Construction,Skilled Trades,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",https://www.onetonline.org/link/summary/47-2131.00
Construction,Skilled Trades,47-2132.00,"Insulation Workers, Mechanical",https://www.onetonline.org/link/summary/47-2132.00
Construction,Skilled Trades,49-9094.00,Locksmiths and Safe Repairers,https://www.onetonline.org/link/summary/49-9094.00
Construction,Skilled Trades,49-9071.00,"Maintenance and Repair Workers, General",https://www.onetonline.org/link/summary/49-9071.00
Construction,Skilled Trades,49-9011.00,Mechanical Door Repairers,https://www.onetonline.org/link/summary/49-9011.00
Construction,Skilled Trades,49-9044.00,Millwrights,https://www.onetonline.org/link/summary/49-9044.00
Construction,Skilled Trades,47-2141.00,"Painters, Construction and Maintenance",https://www.onetonline.org/link/summary/47-2141.00
Construction,Skilled Trades,51-9123.00,"Painting, Coating, and Decorating Workers",https://www.onetonline.org/link/summary/51-9123.00
Construction,Skilled Trades,47-2142.00,Paperhangers,https://www.onetonline.org/link/summary/47-2142.00
Construction,Skilled Trades,47-2151.00,Pipelayers,https://www.onetonline.org/link/summary/47-2151.00
Construction,Skilled Trades,47-2161.00,Plasterers and Stucco Masons,https://www.onetonline.org/link/summary/47-2161.00
Construction,Skilled Trades,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",https://www.onetonline.org/link/summary/47-2152.00
Construction,Skilled Trades,49-9045.00,"Refractory Materials Repairers, Except Brickmasons",https://www.onetonline.org/link/summary/49-9045.00
Construction,Skilled Trades,47-2171.00,Reinforcing Iron and Rebar Workers,https://www.onetonline.org/link/summary/47-2171.00
Construction,Skilled Trades,47-2181.00,Roofers,https://www.onetonline.org/link/summary/47-2181.00
Construction,Skilled Trades,49-2098.00,Security and Fire Alarm Systems Installers,https://www.onetonline.org/link/summary/49-2098.00
Construction,Skilled Trades,47-4091.00,Segmental Pavers,https://www.onetonline.org/link/summary/47-4091.00
Construction,Skilled Trades,47-2211.00,Sheet Metal Workers,https://www.onetonline.org/link/summary/47-2211.00
Construction,Skilled Trades,47-2152.04,Solar Thermal Installers and Technicians,https://www.onetonline.org/link/summary/47-2152.04
Construction,Skilled Trades,47-2022.00,Stonemasons,https://www.onetonline.org/link/summary/47-2022.00
Construction,Skilled Trades,47-2221.00,Structural Iron and Steel Workers,https://www.onetonline.org/link/summary/47-2221.00
Construction,Skilled Trades,47-2082.00,Tapers,https://www.onetonline.org/link/summary/47-2082.00
Construction,Skilled Trades,47-2053.00,Terrazzo Workers and Finishers,https://www.onetonline.org/link/summary/47-2053.00
Construction,Skilled Trades,47-2044.00,Tile and Stone Setters,https://www.onetonline.org/link/summary/47-2044.00
Construction,Skilled Trades,51-4111.00,Tool and Die Makers,https://www.onetonline.org/link/summary/51-4111.00
Construction,Skilled Trades,47-4099.03,Weatherization Installers and Technicians,https://www.onetonline.org/link/summary/47-4099.03
Construction,Skilled Trades,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-4122.00
Construction; Supply Chain & Transportation,Equipment Operation & Maintenance; Maintenance & Repair,47-4051.00,Highway Maintenance Workers,https://www.onetonline.org/link/summary/47-4051.00
Construction; Supply Chain & Transportation; Public Service & Safety,"Construction Planning & Development; Planning & Logistics; Local, State, & Federal Services",19-3051.00,Urban and Regional Planners,https://www.onetonline.org/link/summary/19-3051.00
Construction; Supply Chain & Transportation; Energy & Natural Resources,Architecture & Civil Engineering; Planning & Logistics; Resource Extraction,17-3022.00,Civil Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3022.00
Construction; Public Service & Safety,"Architecture & Civil Engineering; Local, State, & Federal Services",17-2051.00,Civil Engineers,https://www.onetonline.org/link/summary/17-2051.00
Construction; Public Service & Safety,"Architecture & Civil Engineering; Local, State, & Federal Services",17-2051.01,Transportation Engineers,https://www.onetonline.org/link/summary/17-2051.01
Construction; Public Service & Safety,"Architecture & Civil Engineering; Local, State, & Federal Services",17-2051.02,Water/Wastewater Engineers,https://www.onetonline.org/link/summary/17-2051.02
Construction; Public Service & Safety,"Construction Planning & Development; Local, State, & Federal Services",47-4011.00,Construction and Building Inspectors,https://www.onetonline.org/link/summary/47-4011.00
Construction; Public Service & Safety,"Construction Planning & Development; Local, State, & Federal Services",47-4011.01,Energy Auditors,https://www.onetonline.org/link/summary/47-4011.01
Construction; Public Service & Safety; Energy & Natural Resources,Architecture & Civil Engineering; Military & National Security; Conservation & Land Management; Resource Extraction,17-1021.00,Cartographers and Photogrammetrists,https://www.onetonline.org/link/summary/17-1021.00
Construction; Agriculture,Equipment Operation & Maintenance; Plant Systems,45-4022.00,Logging Equipment Operators,https://www.onetonline.org/link/summary/45-4022.00
Construction; Energy & Natural Resources,Architecture & Civil Engineering; Conservation & Land Management,17-1022.01,Geodetic Surveyors,https://www.onetonline.org/link/summary/17-1022.01
Construction; Energy & Natural Resources,Architecture & Civil Engineering; Conservation & Land Management; Resource Extraction,17-1022.00,Surveyors,https://www.onetonline.org/link/summary/17-1022.00
Construction; Energy & Natural Resources,Construction Planning & Development; Skilled Trades; Resource Extraction; Utilities,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,https://www.onetonline.org/link/summary/47-1011.00
Construction; Energy & Natural Resources,Construction Planning & Development; Skilled Trades; Resource Extraction; Utilities,47-1011.03,Solar Energy Installation Managers,https://www.onetonline.org/link/summary/47-1011.03
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5041.00,Continuous Mining Machine Operators,https://www.onetonline.org/link/summary/47-5041.00
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5023.00,"Earth Drillers, Except Oil and Gas",https://www.onetonline.org/link/summary/47-5023.00
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",https://www.onetonline.org/link/summary/47-5022.00
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",https://www.onetonline.org/link/summary/47-5032.00
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5099.00,"Extraction Workers, All Other",https://www.onetonline.org/link/summary/47-5099.00
Construction; Energy & Natural Resources,Equipment Operation & Maintenance; Resource Extraction,47-5049.00,"Underground Mining Machine Operators, All Other",https://www.onetonline.org/link/summary/47-5049.00
Construction; Energy & Natural Resources,Skilled Trades; Clean & Alternative Energy; Utilities,47-2231.00,Solar Photovoltaic Installers,https://www.onetonline.org/link/summary/47-2231.00
Construction; Management & Entrepreneurship,Construction Planning & Development; Entrepreneurship & Small Business,11-9021.00,Construction Managers,https://www.onetonline.org/link/summary/11-9021.00
Supply Chain & Transportation,Air & Space Transportation,53-2021.00,Air Traffic Controllers,https://www.onetonline.org/link/summary/53-2021.00
Supply Chain & Transportation,Air & Space Transportation,53-1041.00,Aircraft Cargo Handling Supervisors,https://www.onetonline.org/link/summary/53-1041.00
Supply Chain & Transportation,Air & Space Transportation,53-6032.00,Aircraft Service Attendants,https://www.onetonline.org/link/summary/53-6032.00
Supply Chain & Transportation,Air & Space Transportation,53-2022.00,Airfield Operations Specialists,https://www.onetonline.org/link/summary/53-2022.00
Supply Chain & Transportation,Air & Space Transportation,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",https://www.onetonline.org/link/summary/53-2011.00
Supply Chain & Transportation,Air & Space Transportation,49-2091.00,Avionics Technicians,https://www.onetonline.org/link/summary/49-2091.00
Supply Chain & Transportation,Air & Space Transportation,53-2012.00,Commercial Pilots,https://www.onetonline.org/link/summary/53-2012.00
Supply Chain & Transportation,Air & Space Transportation,53-2031.00,Flight Attendants,https://www.onetonline.org/link/summary/53-2031.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",https://www.onetonline.org/link/summary/53-3011.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3051.00,"Bus Drivers, School",https://www.onetonline.org/link/summary/53-3051.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3052.00,"Bus Drivers, Transit and Intercity",https://www.onetonline.org/link/summary/53-3052.00
Supply Chain & Transportation,Ground & Rail Transportation,49-9092.00,Commercial Divers,https://www.onetonline.org/link/summary/49-9092.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3031.00,Driver/Sales Workers,https://www.onetonline.org/link/summary/53-3031.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,https://www.onetonline.org/link/summary/53-3032.00
Supply Chain & Transportation,Ground & Rail Transportation,53-7051.00,Industrial Truck and Tractor Operators,https://www.onetonline.org/link/summary/53-7051.00
Supply Chain & Transportation,Ground & Rail Transportation,53-3033.00,Light Truck Drivers,https://www.onetonline.org/link/summary/53-3033.00
Supply Chain & Transportation,Ground & Rail Transportation,53-4011.00,Locomotive Engineers,https://www.onetonline.org/link/summary/53-4011.00
